"Index URL



",Document URL,Document date,Document title,Document type,Document Keywords,,
http://www.justice.gov/atr/cases/rubinchambers.html,http://www.justice.gov/atr/cases/f279000/279089.pdf,1/6/2012,Plea Agreement [Rubin],Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/rubinchambers.html,http://www.justice.gov/atr/cases/f279000/279087.pdf,1/6/2012,Plea Agreement [CDR] ,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/rubinchambers.html,http://www.justice.gov/atr/cases/f268600/268655.htm,12/7/2010,Indictment,Indictments,antitrust,,
http://www.justice.gov/atr/cases/rubinchambers.html,http://www.justice.gov/atr/cases/f251600/251679.htm,10/29/2009,Indictment,Indictments,antitrust,,
http://www.justice.gov/atr/cases/indx306.htm,http://www.justice.gov/atr/cases/f8100/8149.htm,5/2/2001,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/ryuto.html,http://www.justice.gov/atr/cases/f305200/305270.pdf,4/15/2014,Indictment,Indictments,antitrust,,
http://www.justice.gov/atr/cases/ryans.htm,http://www.justice.gov/atr/cases/f220400/220404.htm,9/27/2006,Criminal Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/ryans.htm,http://www.justice.gov/atr/cases/f220400/220405.htm,9/27/2006,Plea Agreement,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/saani.htm,http://www.justice.gov/atr/cases/f233600/233617.htm,5/16/2008,Indictment,Indictments,antitrust,,
http://www.justice.gov/atr/cases/sabrel0.htm,http://www.justice.gov/atr/cases/f0000/0093.htm,4/10/1995,Competitive Impact Statement,Competitive Impact Statement,antitrust,,
http://www.justice.gov/atr/cases/sabrel0.htm,http://www.justice.gov/atr/cases/f0000/0095.htm,2/6/1995,[Proposed] Final Judgment,Final Judgments + Proposed Final Judgments,antitrust,,
http://www.justice.gov/atr/cases/sabrel0.htm,http://www.justice.gov/atr/cases/f0000/0094.htm,2/6/1995,Complaint,Complaints,antitrust,,
http://www.justice.gov/atr/cases/sabrylee.html,http://www.justice.gov/atr/cases/f277400/277483.pdf,10/5/2011,Plea Agreement,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/sabrylee.html,http://www.justice.gov/atr/cases/f274700/274769.htm,8/30/2011,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/sacane.htm,http://www.justice.gov/atr/cases/f211800/211804.htm,9/29/2005,Final Judgment,Final Judgments + Proposed Final Judgments,antitrust,,
http://www.justice.gov/atr/cases/sacane.htm,http://www.justice.gov/atr/cases/f211800/211871.htm,9/26/2005,Proposed Final Judgment,Final Judgments + Proposed Final Judgments,antitrust,,
http://www.justice.gov/atr/cases/sacane.htm,http://www.justice.gov/atr/cases/f211800/211805.htm,9/26/2005,Motion for Entry of Judgment,Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sacane.htm,http://www.justice.gov/atr/cases/f211800/211803.htm,9/26/2005,Stipulation,Stipulations - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sacane.htm,http://www.justice.gov/atr/cases/f211800/211802.htm,9/26/2005,Complaint,Complaints,antitrust,,
http://www.justice.gov/atr/cases/indx148.htm,http://www.justice.gov/atr/cases/f2500/2536.htm,6/11/1999,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/indx33.htm,http://www.justice.gov/atr/cases/f1600/1634.htm,3/12/1998,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/salma.html,http://www.justice.gov/atr/cases/f278400/278400.pdf,12/14/2011,Plea Agreement,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/salma.html,http://www.justice.gov/atr/cases/f277300/277343.pdf,10/27/2011,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/indx33a.htm,http://www.justice.gov/atr/cases/f200500/200528.htm,3/11/2002,U.S. v. David Salomon and M&F Meat Products Co.: Brief for Appellee United States,Appellate Briefs - DOJ / ATR,antitrust,,
http://www.justice.gov/atr/cases/salyer.html,http://www.justice.gov/atr/cases/f274500/274592.htm,8/17/2011,Second Superseding Indictment,Indictments,antitrust,,
http://www.justice.gov/atr/cases/salyer.html,http://www.justice.gov/atr/cases/f274900/274962.htm,4/29/2010,Superseding Indictment,Indictments,antitrust,,
http://www.justice.gov/atr/cases/samwin0.htm,http://www.justice.gov/atr/cases/f1000/1068.htm,2/26/1997,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/samsung.htm,http://www.justice.gov/atr/cases/f213400/213483.htm,11/30/2005,Plea Agreement,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/samsung.htm,http://www.justice.gov/atr/cases/f213400/213416.htm,11/22/2005,Joint Sentencing Memorandum,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/samsung.htm,http://www.justice.gov/atr/cases/f213400/213415.htm,10/13/2005,Plea Agreement,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/samsung.htm,http://www.justice.gov/atr/cases/f212000/212010.htm,10/13/2005,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/samsungsdi.html,http://www.justice.gov/atr/cases/f272100/272150.htm,5/17/2011,Amended Plea Agreement,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/samsungsdi.html,http://www.justice.gov/atr/cases/f269300/269336.htm,3/18/2011,"Information: U.S. v. Samsung SDI Company, Ltd. ",Informations,antitrust,,
http://www.justice.gov/atr/cases/indx114.htm,http://www.justice.gov/atr/cases/f214000/214075.htm,3/2/1999,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/sanden.html,http://www.justice.gov/atr/cases/f312000/312032.pdf,1/27/2015,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/saner.htm,http://www.justice.gov/atr/cases/f204600/204698.htm,4/16/2004,Plea Agreement,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/saner.htm,http://www.justice.gov/atr/cases/f201500/201507.htm,11/13/2003,Indictment,Indictments,antitrust,,
http://www.justice.gov/atr/cases/sanisl0.htm,http://www.justice.gov/atr/cases/f0400/0407.htm,9/14/1995,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/sanyoelectric.html,http://www.justice.gov/atr/cases/f299600/299650.pdf,7/18/2013,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/sapa.htm,http://www.justice.gov/atr/cases/f257400/257499.htm,1/15/2010,Final Judgment,Final Judgments + Proposed Final Judgments,antitrust,,
http://www.justice.gov/atr/cases/sapa.htm,http://www.justice.gov/atr/cases/f253900/253942.htm,1/7/2010,Motion and Memorandum of the United States in Support of Entry Final Judgment,Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sapa.htm,http://www.justice.gov/atr/cases/f253900/253944.htm,1/7/2010,Certificate of Compliance with Provisions of the Antitrust Procedures and Penalties Act,Certificates of Compliance with APPA,antitrust,,
http://www.justice.gov/atr/cases/sapa.htm,http://www.justice.gov/atr/cases/f248600/248632.htm,7/30/2009,[Proposed] Final Judgment,Final Judgments + Proposed Final Judgments,antitrust,,
http://www.justice.gov/atr/cases/sapa.htm,http://www.justice.gov/atr/cases/f248500/248525.htm,7/30/2009,[Proposed] Hold Separate Stipulation and Order,Hold Separate Stipulations and Orders,antitrust,,
http://www.justice.gov/atr/cases/sapa.htm,http://www.justice.gov/atr/cases/f248500/248518.htm,7/30/2009,Certificate of Service,Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sapa.htm,http://www.justice.gov/atr/cases/f248500/248519.htm,7/30/2009,Plaintiff United States' Explanation of Consent Decree Procedures,Explanation of Consent Decree Procedures,antitrust,,
http://www.justice.gov/atr/cases/sapa.htm,http://www.justice.gov/atr/cases/f248500/248520.htm,7/30/2009,Competitive Impact Statement,Competitive Impact Statement,antitrust,,
http://www.justice.gov/atr/cases/sapa.htm,http://www.justice.gov/atr/cases/f248500/248522.htm,7/30/2009,Complaint,Complaints,antitrust,,
http://www.justice.gov/atr/cases/indx179.htm,http://www.justice.gov/atr/cases/f3700/3718.htm,2/8/1996,Final Judgment,Final Judgments + Proposed Final Judgments,antitrust,,
http://www.justice.gov/atr/cases/sarafa0.htm,http://www.justice.gov/atr/cases/f0900/0913.htm,9/30/1996,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/sas.htm,http://www.justice.gov/atr/cases/f235400/235489.htm,7/21/2008,Plea Agreement,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/sas.htm,http://www.justice.gov/atr/cases/f234400/234439.htm,6/26/2008,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/indx279.htm,http://www.justice.gov/atr/cases/f7700/7791.htm,3/16/2001,Response and Memorandum in Opposition to Defendants' Motion for Bill ofParticulars,Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/indx279.htm,http://www.justice.gov/atr/cases/f7200/7248.htm,3/29/2000,Indictment,Indictments,antitrust,,
http://www.justice.gov/atr/cases/indx297.htm,http://www.justice.gov/atr/cases/f7800/7861.htm,1/8/2001,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/indx282.htm,http://www.justice.gov/atr/cases/f7500/7586.htm,8/31/2000,Sixth Superseding Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/indx282.htm,http://www.justice.gov/atr/cases/f7500/7585.htm,8/31/2000,Rule 11 Plea Agreement,Plea Agreements / Rule 11 Memoranda,antitrust,,
http://www.justice.gov/atr/cases/indx282.htm,http://www.justice.gov/atr/cases/f7200/7249.htm,8/31/2000,Information,Informations,antitrust,,
http://www.justice.gov/atr/cases/indx123.htm,http://www.justice.gov/atr/cases/f2500/2583.htm,7/7/1999,Motion for Entry of Final Judgment,Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/indx123.htm,http://www.justice.gov/atr/cases/f2500/2572.htm,7/7/1999,Certificate of Compliance with Provisions of theAntitrust Procedures and Penalties Act,Certificates of Compliance with APPA,antitrust,,
http://www.justice.gov/atr/cases/indx123.htm,http://www.justice.gov/atr/cases/f2400/2401.htm,4/16/1999,Competitive Impact Statement,Competitive Impact Statement,antitrust,,
http://www.justice.gov/atr/cases/indx123.htm,http://www.justice.gov/atr/cases/f2300/2345.htm,3/23/1999,Proposed Final Judgment,Final Judgments + Proposed Final Judgments,antitrust,,
http://www.justice.gov/atr/cases/indx123.htm,http://www.justice.gov/atr/cases/f2300/2346.htm,3/23/1999,Stipulation,Stipulations - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/indx123.htm,http://www.justice.gov/atr/cases/f2300/2347.htm,3/23/1999,Complaint,Complaints,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f231500/231526.htm,3/25/2008,"[Proposed] Order Denying Motion by Amici Curiae Michael Lovern, Sr. for Leave to Intervene for Purposes of Filing a Rule 60(B) Motion",Orders - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f231500/231527.htm,3/25/2008,"United States' Opposition to Motion by Amici Curiae Michael Lovern, Sr. for Leave to Intervene for Purposes of Filing a Rule 60(B) Motion",Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f223600/223686.htm,5/25/2007,[Proposed] Order Denying COMPTEL's Motion for Leave to Intervene for Purposes of Appeal,Orders - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f223600/223685.htm,5/25/2007,United States' Opposition to COMPTEL's Motion for Leave to Intervene for Purposes of Appeal,Briefs - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f223100/223118.htm,5/8/2007,"[Proposed] Order Denying Motion by Michael Lovern, Sr., et al, for Leave to Intervene for Purposes of Appeal",Orders - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f223100/223117.htm,5/8/2007,"United States' Opposition to Motion by Amici Curiae Michael Lovern, Sr. et al, for Leave to Intervene for Purposes of Appeal",Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f222200/222299.htm,3/29/2007,Order,Orders - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f222200/222298.htm,3/29/2007,Opinion,Court Opinions,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f222300/222305.htm,3/29/2007,Final Judgment,Final Judgments + Proposed Final Judgments,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f222300/222302.htm,3/29/2007,Final Judgment,Final Judgments + Proposed Final Judgments,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f220200/220286.htm,12/14/2006,"United States' Reply to Allegations Made by Amici at November 30, 2006 Hearing",Amicus Curiae Briefs,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f220200/220287.htm,12/14/2006,"Attachment:  United States' Responses to Allegations Made by Amici at November 30, 2006 Hearing",Briefs - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f220200/220290.htm,12/14/2006,"United States' Notice of Public Filing of Redacted Reply to Allegations Made by Amici at November 30, 2006 Hearing, Pursuant to the Court's Order of August 4, 2006",Briefs - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f220100/220148.htm,12/8/2006,United States' Notice of Intent to File Written Rebuttal,Briefs - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f219600/219628.htm,10/26/2006,"[Proposed] Order Denying Motion for Leave of Court to File Supplemental Evidentiary Brief by Michael Lovern, Sr., et al",Orders - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f219300/219352.htm,10/26/2006,"United States' Opposition to Motion for Leave of Court to File Supplemental Evidentiary Brief by Michael Lovern, Sr., et al",Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f219000/219062.htm,10/16/2006,[Proposed] Order Denying ACTel's Motion for Leave to Supplement Record,Orders - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f219000/219052.htm,10/16/2006,United States' Opposition to ACTel's Motion for Leave to Supplement Record,Briefs - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f218600/218665.htm,9/29/2006,"United States' Notice of Public Filing of its Opposition to ACTel's Motion for Leave to File Surreply Pursuant to the Court's Order of August 4, 2006",Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f218600/218663.htm,9/29/2006,[Proposed] Order Denying ACTel's Motion for Leave to File Surreply,Orders - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f218600/218664.htm,9/29/2006,United States' Opposition to ACTel's Motion for Leave to File Surreply,Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f218600/218659.htm,9/28/2006,"United States' Notice of Filing Under Seal Pursuant to the Court's Order of August 4, 2006",Orders - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f218700/218718.htm,9/21/2006,"United States' Notice of Public Filing of Redacted Reply Submission Pursuant to the Court's Order of August 4, 2006",Administrative / Regulatory Filings,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f218700/218719.htm,9/21/2006,"United States' Reply Submission in Response to the Court's Minute Order of July 25, 2006",Briefs - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f218700/218720.htm,9/21/2006,Reply Declaration of W. Robert Majure,Affidavits / Declarations of Division Personnel,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f218200/218245.htm,9/8/2006,"United States' Unopposed Motion for Modification of the Court's Minute Order of August 15, 2006",Motions and Memoranda - Miscellaneous,antitrust,,
http://www.justice.gov/atr/cases/sbc2.htm,http://www.justice.gov/atr/cases/f218200/218246.htm,9/8/2006,"[Proposed] Order Granting the United States' Unopposed Motion for Modification of the Court's Minute Order of August 15, 2006",Orders - Miscellaneous,antitrust,,
